time, Ndiff
Initial Al26 0.0005
1.3333333333333335 , 0.057958026412543696
1.3636363636363638 , 0.04596260381624655
1.393939393939394 , 0.03054623061585087
1.4242424242424243 , 0.01830935200807873

Initial Al26 3e-05
-0.42530799883092124 , 2.404681200021437
-0.39500496852789097 , 2.404681200021437
-0.3647019382248607 , 0.9850046919741693
-0.3343989079218303 , 0.9850046919741693
-0.3040958776188001 , 0.9850046919741693
-0.2737928473157697 , 0.9850046919741693
-0.24348981701273942 , 0.9850046919741693
-0.21318678670970911 , 0.9850046919741693
-0.18288375640667875 , 0.9850046919741693
-0.15258072610364865 , 0.9850046919741693
-0.1222776958006182 , 0.9850046919741693
-0.09197466549758783 , 0.9850046919741693
-0.061671635194557595 , 0.9850046919741693
-0.0313686048915275 , 0.9850046919741693
